priority,workState,type,sport,slug,route,status,qualityClassification,uniquenessClassification,indexability,reasonHeld,evidenceCoverage,internalLinks,productRelationships,workStateReasons,title
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,asics-solution-swift-ff2-padel,/products/asics-solution-swift-ff2-padel/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:asics-solution-swift-ff2-padel,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,ASICS Solution Swift FF 2 Padel alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-counter-viper-2026,/products/babolat-counter-viper-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:babolat-counter-viper-2026;alt:babolat-technical-viper-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Babolat Counter Viper 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-jet-mach-3,/products/babolat-jet-mach-3/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-jet-mach-3,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Jet Mach 3 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-jet-premura-2,/products/babolat-jet-premura-2/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-jet-premura-2,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Jet Premura 2 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-jet-premura,/products/babolat-jet-premura/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:babolat-jet-premura;alt:joma-t-slam,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Babolat Jet Premura alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-movea-2,/products/babolat-movea-2/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-movea-2,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Movea 2 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-propulse-fury-3,/products/babolat-propulse-fury-3/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-propulse-fury-3,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Propulse Fury 3 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,babolat-pure-aero-2023,/products/babolat-pure-aero-2023/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:babolat-pure-aero-2023;alt:babolat-pure-aero-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Babolat Pure Aero 2023 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,babolat-pure-aero-2026,/products/babolat-pure-aero-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:2|types:2,source:babolat-pure-aero-2026;alt:yonex-vcore-100-2023;alt:yonex-vcore-100-2023,need ≥3 alternatives (have 2);need meaningful unique reasons on ≥3 alts,Babolat Pure Aero 100 Gen9 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,babolat-pure-drive-2025,/products/babolat-pure-drive-2025/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:babolat-pure-drive-2025;alt:babolat-pure-drive-gen11,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Babolat Pure Drive 2025 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,babolat-pure-drive-gen11,/products/babolat-pure-drive-gen11/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-pure-drive-gen11,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Pure Drive Gen11 100 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-sensa-women,/products/babolat-sensa-women/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-sensa-women,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Sensa Women alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,babolat-technical-viper-2026,/products/babolat-technical-viper-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:babolat-technical-viper-2026,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Babolat Technical Viper 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,bear-komplex-valor,/products/bear-komplex-valor/alternatives,review,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bear-komplex-valor,source product not published;need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bear KompleX Valor alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,black-crown-special-one-soft,/products/black-crown-special-one-soft/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:black-crown-special-one-soft;alt:lok-maxx-flow,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Black Crown Special One Soft alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,bowflex-selecttech-1090,/products/bowflex-selecttech-1090/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bowflex-selecttech-1090,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bowflex SelectTech 1090 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,bowflex-selecttech-552,/products/bowflex-selecttech-552/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bowflex-selecttech-552,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bowflex SelectTech 552 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-hack-03,/products/bullpadel-hack-03/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:bullpadel-hack-03;alt:bullpadel-hack-04-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Bullpadel Hack 03 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-hack-04-2026,/products/bullpadel-hack-04-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:2|types:2,source:bullpadel-hack-04-2026;alt:bullpadel-hack-03;alt:bullpadel-vertex-05-2026,need ≥3 alternatives (have 2);need meaningful unique reasons on ≥3 alts,Bullpadel Hack 04 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-hack-hybrid,/products/bullpadel-hack-hybrid/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bullpadel-hack-hybrid,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bullpadel Hack Hybrid alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-hybrid-fly,/products/bullpadel-hybrid-fly/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bullpadel-hybrid-fly,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bullpadel Hybrid Fly alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-ionic-woman,/products/bullpadel-ionic-woman/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:bullpadel-ionic-woman,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Bullpadel Ionic Woman alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,bullpadel-vertex-04,/products/bullpadel-vertex-04/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:bullpadel-vertex-04;alt:bullpadel-vertex-05-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Bullpadel Vertex 04 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,do-win-classic,/products/do-win-classic/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:do-win-classic,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Do-Win Classic Weightlifting Shoe alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,domyos-mid-500,/products/domyos-mid-500/alternatives,review,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:domyos-mid-500,source product not published;need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Domyos Mid 500 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,drop-shot-canyon-pro-2026,/products/drop-shot-canyon-pro-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:drop-shot-canyon-pro-2026;alt:tecnifibre-wall-breaker-365,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Drop Shot Canyon Pro 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,dunlop-cx-200,/products/dunlop-cx-200/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:dunlop-cx-200;alt:head-radical-mp-2023,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Dunlop CX 200 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,eleiko-sport-bumper-set,/products/eleiko-sport-bumper-set/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:eleiko-sport-bumper-set,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Eleiko Sport Bumper Plate Set alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-coello-pro-2026,/products/head-coello-pro-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:head-coello-pro-2026;alt:babolat-technical-viper-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Head Coello Pro 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-extreme-motion-2026,/products/head-extreme-motion-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:head-extreme-motion-2026;alt:black-crown-special-one-soft,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Head Extreme Motion 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-extreme-pro-padel-2026,/products/head-extreme-pro-padel-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:head-extreme-pro-padel-2026;alt:head-extreme-motion-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Head Extreme Pro Padel 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,head-radical-mp-2023,/products/head-radical-mp-2023/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-radical-mp-2023,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Head Radical MP 2023 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-revolt-court-padel,/products/head-revolt-court-padel/alternatives,draft,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-revolt-court-padel,source product not published;need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,HEAD Revolt Court Padel alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-revolt-pro-4-5,/products/head-revolt-pro-4-5/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-revolt-pro-4-5,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,HEAD Revolt Pro 4.5 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-revolt-pro-court,/products/head-revolt-pro-court/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-revolt-pro-court,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Head Revolt Pro Court alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,head-speed-mp-2024,/products/head-speed-mp-2024/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:head-speed-mp-2024;alt:head-speed-mp-2026,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Head Speed MP 2024 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,tennis,head-speed-mp-2026,/products/head-speed-mp-2026/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-speed-mp-2026,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Head Speed MP 2026 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-sprint-pro-3-5,/products/head-sprint-pro-3-5/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-sprint-pro-3-5,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,HEAD Sprint Pro 3.5 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,head-sprint-pro-4-padel,/products/head-sprint-pro-4-padel/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:head-sprint-pro-4-padel,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Head Sprint Pro 4.0 Padel alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,hoka-transport,/products/hoka-transport/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:hoka-transport,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,HOKA Transport alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,inov8-f-lite-235-v3,/products/inov8-f-lite-235-v3/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:inov8-f-lite-235-v3,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Inov-8 F-Lite 235 v3 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,inov8-f-lite-260,/products/inov8-f-lite-260/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:inov8-f-lite-260,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Inov-8 F-Lite 260 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,inov8-fastlift-360,/products/inov8-fastlift-360/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:inov8-fastlift-360,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Inov-8 Fastlift 360 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,inov8-fastlift-400,/products/inov8-fastlift-400/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:inov8-fastlift-400,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Inov-8 Fastlift 400 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,fitness,inov8-fastlift-power-g-380,/products/inov8-fastlift-power-g-380/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:inov8-fastlift-power-g-380,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Inov-8 Fastlift Power G 380 alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,joma-slam-lady,/products/joma-slam-lady/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:joma-slam-lady,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Joma Slam Lady alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,joma-spin-lady,/products/joma-spin-lady/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:joma-spin-lady,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Joma Spin Lady alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,joma-spin-men,/products/joma-spin-men/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:joma-spin-men,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,Joma Spin Men alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,joma-t-slam,/products/joma-t-slam/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:1|types:1,source:joma-t-slam;alt:babolat-jet-premura,need ≥3 alternatives (have 1);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts,Joma T.Slam alternatives
P1,NEEDS_RELATIONSHIP_FIX,alternatives,padel,k-swiss-hypercourt-express-2,/products/k-swiss-hypercourt-express-2/alternatives,published,INELIGIBLE,N/A,HIDDEN_404,parent_product_hidden|vertical_hold,n/a,alts:0|types:0,source:k-swiss-hypercourt-express-2,need ≥3 alternatives (have 0);need ≥2 distinct alternative types;need meaningful unique reasons on ≥3 alts;field_alts_without_graph,K-Swiss Hypercourt Express 2 alternatives
