issue_id,severity,url,page_type,entity_slug,section,issue_class,issue_subclass,rendered_excerpt,image_path,related_entity,root_cause,source_file,source_field,transform,component,detector_that_should_have_caught_it,why_detector_missed,recommended_fix_class,confidence,status
RQ-06779,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-tech,TOKEN_LEAK,skuslug|concatenated_token_phrase,Design & features 1 gel sachet servingSize on High Energy Gel is not 1 gel servingSize on PF 30 Gel. 50 carbsPerServing on High Energy Gel is not 90 carbsPerServing on MIX90. 1 gel sachet servingSize on High Energy Gel is not 1 serving in 500ml water servingSize on MIX90. skuslu…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-tech,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06780,BLOCKER,https://kitletics.com/products/226ers-high-energy-gel,product,226ers-high-energy-gel,section:sec-tech,TOKEN_LEAK,skuslug|concatenated_token_phrase,Design & features 1 gel sachet servingSize on High Energy Gel is not 1 gel servingSize on PF 30 Gel. 50 carbsPerServing on High Energy Gel is not 90 carbsPerServing on MIX90. 1 gel sachet servingSize on High Energy Gel is not 1 serving in 500ml water servingSize on MIX90. skuslu…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-tech,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06781,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-durability,TOKEN_LEAK,skuslug|concatenated_token_phrase,Durability 50 carbsPerServing on High Energy Gel is not 90 carbsPerServing on MIX90. 1 gel sachet servingSize on High Energy Gel is not 1 serving in 500ml water servingSize on MIX90. skuslug226ershighenergygel geltype 1gelsachetservingsize 50carbsperserving nocaffeine waterrecom…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-durability,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06782,BLOCKER,https://kitletics.com/products/226ers-high-energy-gel,product,226ers-high-energy-gel,section:sec-durability,TOKEN_LEAK,skuslug|concatenated_token_phrase,Durability 50 carbsPerServing on High Energy Gel is not 90 carbsPerServing on MIX90. 1 gel sachet servingSize on High Energy Gel is not 1 serving in 500ml water servingSize on MIX90. skuslug226ershighenergygel geltype 1gelsachetservingsize 50carbsperserving nocaffeine waterrecom…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-durability,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06783,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-strengths,TOKEN_LEAK,skuslug|concatenated_token_phrase,Where it is strongest 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPerServing on High Energy Gel is not 30 carbsPerServing on PF 30 Gel. 1 gel sachet servin…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-strengths,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06784,BLOCKER,https://kitletics.com/products/226ers-high-energy-gel,product,226ers-high-energy-gel,section:sec-strengths,TOKEN_LEAK,skuslug|concatenated_token_phrase,Where it is strongest 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPerServing on High Energy Gel is not 30 carbsPerServing on PF 30 Gel. 1 gel sachet servin…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-strengths,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06785,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-tradeoffs,TOKEN_LEAK,skuslug|concatenated_token_phrase,Trade-offs & limits 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPerServing on High Energy Gel is not 30 carbsPerServing on PF 30 Gel. 1 gel sachet servingS…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-tradeoffs,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06786,BLOCKER,https://kitletics.com/products/226ers-high-energy-gel,product,226ers-high-energy-gel,section:sec-tradeoffs,TOKEN_LEAK,skuslug|concatenated_token_phrase,Trade-offs & limits 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPerServing on High Energy Gel is not 30 carbsPerServing on PF 30 Gel. 1 gel sachet servingS…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-tradeoffs,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06787,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-usecase,TOKEN_LEAK,skuslug|concatenated_token_phrase,Who should buy 1 gel sachet servingSize on High Energy Gel is not 60ml sachet servingSize on Beta Fuel Gel. 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPer…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-usecase,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06788,BLOCKER,https://kitletics.com/products/226ers-high-energy-gel,product,226ers-high-energy-gel,section:sec-usecase,TOKEN_LEAK,skuslug|concatenated_token_phrase,Who should buy 1 gel sachet servingSize on High Energy Gel is not 60ml sachet servingSize on Beta Fuel Gel. 50 carbsPerServing on High Energy Gel is not 40 carbsPerServing on Gel 160. 1 gel sachet servingSize on High Energy Gel is not 1 sachet servingSize on Gel 160. 50 carbsPer…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-usecase,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-06789,BLOCKER,https://kitletics.com/reviews/226ers-high-energy-gel,review,226ers-high-energy-gel,section:sec-value,TOKEN_LEAK,skuslug|concatenated_token_phrase,Value Higher-carb gel format aimed at long efforts when you want more carbohydrate per sachet than a classic 20–25g gel — compare label carbs and caffeine variants before race day. High carbohydrate per sachet reduces how many packets you carry Useful when practising higher g/ho…,,p53_indexable_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p53-differentiation.json,section:sec-value,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
